tab	subtab	mainitem	showoption1	showoption2	showoption3	itemname	option1	option2	option3	option4	option5	option6	option7	option8	option9	sale/new
2	3	0	1130900	0	0	Ultrabash	0	0	0	0	0	0	0	50462720	1130900	0
2	1	0	1111000	0	0	CGS	0	0	0	0	0	0	0	16908288	1111000	0
2	2	0	1121000	0	0	CGS	0	0	0	0	0	0	0	33685504	1121000	0
2	3	0	1131000	0	0	CGS	0	0	0	0	0	0	0	50462720	1131000	0
2	1	0	1111100	0	0	Plasmodium	0	0	0	0	0	0	0	16908288	1111100	0
2	2	0	1121100	0	0	Plasmodium	0	0	0	0	0	0	0	33685504	1121100	0
2	3	0	1131100	0	0	Plasmodium	0	0	0	0	0	0	0	50462720	1131100	0
2	1	0	1133100	0	0	Cerberus	0	0	0	0	0	0	0	16908288	1113100	0
2	2	1	1123100	0	0	Cerberus	0	0	0	0	0	0	65536	33685504	1123100	0
2	3	1	1131400	0	0	Cerberus	0	0	0	0	0	0	65536	50462720	1133100	0
2	1	1	1113200	0	0	Gladiator	0	0	0	0	0	0	65536	16908288	1113200	0
2	2	1	1123200	0	0	Gladiator	0	0	0	0	0	0	65536	33685504	1123200	0
2	3	1	1133200	0	0	Gladiator	0	0	0	0	0	0	65536	50462720	1133200	0
2	1	1	1111400	0	0	PatchMark	0	0	0	0	0	0	65536	16908288	1111400	0
2	2	0	1121400	0	0	PatchMark	0	0	0	0	0	0	0	33685504	1121400	0
2	3	0	1131400	0	0	PatchMark	0	0	0	0	0	0	0	50462720	1131400	0
2	1	0	1114000	0	0	Eternal Plasmodium	0	0	0	0	0	0	0	16908288	1114000	0
2	2	1	1124000	0	0	Eternal Plasmodium	0	0	0	0	0	0	65536	33685504	1124000	0
2	3	1	1134000	0	0	Eternal Plasmodium	0	0	0	0	0	0	65536	50462720	1134000	0
2	4	1	7414701	7414704	7414707	Panda	0	0	0	0	0	0	65536	67239936	7414700	0
2	4	0	7416201	7416204	7416207	RedRanger	598802545	598868081	598933617	598999153	599064689	113	0	67239936	7416200	0
2	4	0	7416401	7416404	7416407	CommandoHead	697106545	697172081	697237617	697303153	697368689	113	0	67239936	7416400	0
2	4	0	7416501	7416504	7416507	NaviCat	710213745	710279281	710344817	710410353	710475889	113	0	67239936	7416500	0
2	4	0	7416801	7416804	7416807	BlueRanger	716767345	716832881	716898417	716963953	717029489	113	0	67239936	7416800	0
2	4	0	7416901	7416904	7416907	YellowRanger	736428145	736493681	736559217	736624753	736690289	113	0	67239936	7416900	0
2	4	0	7417301	7417304	7417307	GoldThunderHead	742981745	743047281	743112817	743178353	743243889	113	0	67239936	7417300	0
2	4	0	7417401	7417404	7417407	GreenRanger	769196145	769261681	769327217	769392753	769458289	113	0	67239936	7417400	0
2	4	0	7415801	7415804	7415807	MechSongoku	775749745	775815281	775880817	775946353	776011889	113	0	67239936	7415800	0
2	4	0	7417001	7417004	7417007	GoldLion	670892145	670957681	671023217	671088753	671154289	113	0	67239936	7417000	0
2	4	0	7416301	7416304	7416307	ThunderHead	749535345	749600881	749666417	749731953	749797489	113	0	67239936	7416300	0
2	4	0	7416001	7416004	7416007	Igor	703660145	703725681	703791217	703856753	703922289	113	0	67239936	7416000	0
2	4	0	7411801	7411804	7411807	Draconla	683999345	684064881	684130417	684195953	684261489	113	0	67239936	7411800	0
2	4	0	7411701	7411704	7411707	Crawler	408748145	408813681	408879217	408944753	409010289	113	0	67239936	7411700	0
2	4	0	7415901	7415904	7415907	Footer	402194545	402260081	402325617	402391153	402456689	113	0	67239936	7415900	0
2	4	0	7415001	7415004	7415007	Ronan	677445745	677511281	677576817	677642353	677707889	113	0	67239936	7415000	0
2	4	0	7412201	7412204	7412207	Lucius	618463345	618528881	618594417	618659953	618725489	113	0	67239936	7412200	0
2	4	0	7412601	7412604	7412607	Pamplona	434962545	435028081	435093617	435159153	435224689	113	0	67239936	7412600	0
2	4	0	7412501	7412504	7412507	Stripes	461176945	461242481	461308017	461373553	461439089	113	0	67239936	7412500	0
2	4	0	7414601	7414604	7414607	Clump	454623345	454688881	454754417	454819953	454885489	113	0	67239936	7414600	0
2	4	0	7412801	7412804	7412807	Spike	592248945	592314481	592380017	592445553	592511089	113	0	67239936	7412800	0
2	4	0	7415201	7415204	7415207	Spartan	474284145	474349681	474415217	474480753	474546289	113	0	67239936	7415200	0
2	4	0	7414101	7414104	7414107	Goldie	631570545	631636081	631701617	631767153	631832689	113	0	67239936	7414100	0
2	4	0	7415601	7415604	7415607	Templar	559480945	559546481	559612017	559677553	559743089	113	0	67239936	7415600	0
2	4	0	7415301	7415304	7415307	Fierce	657784945	657850481	657916017	657981553	658047089	113	0	67239936	7415300	0
2	4	0	7416101	7416104	7416107	SantaHelmet	638124145	638189681	638255217	638320753	638386289	113	0	67239936	7416100	0
2	4	0	7414801	7414804	7414807	Ripper	690552945	690618481	690684017	690749553	690815089	113	0	67239936	7414800	0
2	4	0	7411501	7411504	7411507	Simian	605356145	605421681	605487217	605552753	605618289	113	0	67239936	7411500	0
2	4	0	7411601	7411604	7411607	DireFang	389087345	389152881	389218417	389283953	389349489	113	0	67239936	7411600	0
2	4	0	7411901	7411904	7411907	Chomp	395640945	395706481	395772017	395837553	395903089	113	0	67239936	7411900	0
2	4	0	7412001	7412004	7412007	Dragoon	415301745	415367281	415432817	415498353	415563889	113	0	67239936	7412000	0
2	4	0	1210100	0	0	Spiker	421855345	421920881	421986417	422051953	422117489	113	0	67239936	1210100	0
2	5	0	1220100	0	0	Spiker	0	0	0	0	0	0	0	84017152	1220100	0
2	6	0	1230100	0	0	Spiker	0	0	0	0	0	0	0	100794368	1230100	0
2	4	0	1210200	0	0	Reacular	0	0	0	0	0	0	0	67239936	1210200	0
2	5	0	1220200	0	0	Reacular	0	0	0	0	0	0	0	84017152	1220200	0
2	6	0	1230200	0	0	Reacular	0	0	0	0	0	0	0	100794368	1230200	0
2	4	0	1210300	0	0	Sinder	0	0	0	0	0	0	0	67239936	1210300	0
2	5	0	1220300	0	0	Sinder	0	0	0	0	0	0	0	84017152	1220300	0
2	6	0	1230300	0	0	Sinder	0	0	0	0	0	0	0	100794368	1230300	0
2	4	0	1210400	0	0	Jet-Peak	0	0	0	0	0	0	0	67239936	1210400	0
2	5	0	1220400	0	0	Jet-Peak	0	0	0	0	0	0	0	84017152	1220400	0
2	6	0	1230400	0	0	Jet-Peak	0	0	0	0	0	0	0	100794368	1230400	0
2	4	0	1210500	0	0	Byte-Blaster	0	0	0	0	0	0	0	67239936	1210500	0
2	5	0	1220500	0	0	Byte-Blaster	0	0	0	0	0	0	0	84017152	1220500	0
2	6	0	1230500	0	0	Byte-Blaster	0	0	0	0	0	0	0	100794368	1230500	0
2	4	0	1210600	0	0	Skimmer	0	0	0	0	0	0	0	67239936	1210600	0
2	5	0	1220600	0	0	Skimmer	0	0	0	0	0	0	0	84017152	1220600	0
2	6	0	1230600	0	0	Skimmer	0	0	0	0	0	0	0	100794368	1230600	0
2	4	0	1210700	0	0	Cyblade	0	0	0	0	0	0	0	67239936	1210700	0
2	5	0	1220700	0	0	Cyblade	0	0	0	0	0	0	0	84017152	1220700	0
2	6	0	1230700	0	0	Cyblade	0	0	0	0	0	0	0	100794368	1230700	0
2	4	0	1210800	0	0	Trilicor	0	0	0	0	0	0	0	67239936	1210800	0
2	5	0	1220800	0	0	Trilicor	0	0	0	0	0	0	0	84017152	1220800	0
2	6	0	1230800	0	0	Trilicor	0	0	0	0	0	0	0	100794368	1230800	0
2	4	0	1210900	0	0	Kilohawk	0	0	0	0	0	0	0	67239936	1210900	0
2	5	0	1220900	0	0	Kilohawk	0	0	0	0	0	0	0	84017152	1220900	0
2	6	0	1230900	0	0	Kilohawk	0	0	0	0	0	0	0	100794368	1230900	0
2	4	0	1211000	0	0	Sabercron	0	0	0	0	0	0	0	67239936	1211000	0
2	5	0	1221000	0	0	Sabercron	0	0	0	0	0	0	0	84017152	1221000	0
2	6	0	1231000	0	0	Sabercron	0	0	0	0	0	0	0	100794368	1231000	0
2	4	0	1211100	0	0	Bladium	0	0	0	0	0	0	0	67239936	1211100	0
2	5	0	1221100	0	0	Bladium	0	0	0	0	0	0	0	84017152	1221100	0
2	6	0	1231100	0	0	Bladium	0	0	0	0	0	0	0	100794368	1231100	0
2	4	0	1213100	0	0	PhoenixMIS	0	0	0	0	0	0	0	67239936	1213100	0
2	5	1	1223100	0	0	PhoenixBTS	0	0	0	0	0	0	65536	84017152	1223100	0
2	6	1	1233100	0	0	PhoenixGUN	0	0	0	0	0	0	65536	100794368	1233100	0
2	4	1	1211400	0	0	SurgeMark	0	0	0	0	0	0	65536	67239936	1211400	0
2	5	0	1221400	0	0	SurgeMark	0	0	0	0	0	0	0	84017152	1221400	0
2	6	0	1231400	0	0	SurgeMark	0	0	0	0	0	0	0	100794368	1231400	0
2	4	0	1211110	0	0	DiamondBladiumCRT	0	0	0	0	0	0	0	67239936	1211110	0
2	5	1	1221110	0	0	DiamondBladiumTD	0	0	0	0	0	0	65536	84017152	1221110	0
2	6	1	1231110	0	0	DiamondBladium	0	0	0	0	0	0	65536	100794368	1231110	0
2	4	1	1212900	0	0	WraithGliderMIS	0	0	0	0	0	0	65536	67239936	1212900	0
2	5	1	1222900	0	0	WraithGliderBST	0	0	0	0	0	0	65536	84017152	1222900	0
2	6	1	1232900	0	0	WraithGliderGUN	0	0	0	0	0	0	65536	100794368	1232900	0
2	4	1	1213500	0	0	PteraMIS	0	0	0	0	0	0	65536	67239936	1213500	0
2	5	1	1223500	0	0	PteraBST	0	0	0	0	0	0	65536	84017152	1223500	0
2	6	1	1233500	0	0	PteraGUN	0	0	0	0	0	0	65536	100794368	1233500	0
2	7	1	7414701	7414704	7414707	Panda	0	0	0	0	0	0	65536	117571584	7414700	0
2	7	0	7416201	7416204	7416207	RedRanger	598802545	598868081	598933617	598999153	599064689	113	0	117571584	7416200	0
2	7	0	7416401	7416404	7416407	CommandoHead	697106545	697172081	697237617	697303153	697368689	113	0	117571584	7416400	0
2	7	0	7416501	7416504	7416507	NaviCat	710213745	710279281	710344817	710410353	710475889	113	0	117571584	7416500	0
2	7	0	7416801	7416804	7416807	BlueRanger	716767345	716832881	716898417	716963953	717029489	113	0	117571584	7416800	0
2	7	0	7416901	7416904	7416907	YellowRanger	736428145	736493681	736559217	736624753	736690289	113	0	117571584	7416900	0
2	7	0	7417301	7417304	7417307	GoldThunderHead	742981745	743047281	743112817	743178353	743243889	113	0	117571584	7417300	0
2	7	0	7417401	7417404	7417407	GreenRanger	769196145	769261681	769327217	769392753	769458289	113	0	117571584	7417400	0
2	7	0	7415801	7415804	7415807	MechSongoku	775749745	775815281	775880817	775946353	776011889	113	0	117571584	7415800	0
2	7	0	7417001	7417004	7417007	GoldLion	670892145	670957681	671023217	671088753	671154289	113	0	117571584	7417000	0
2	7	0	7416301	7416304	7416307	ThunderHead	749535345	749600881	749666417	749731953	749797489	113	0	117571584	7416300	0
2	7	0	7416001	7416004	7416007	Igor	703660145	703725681	703791217	703856753	703922289	113	0	117571584	7416000	0
2	7	0	7411801	7411804	7411807	Draconla	683999345	684064881	684130417	684195953	684261489	113	0	117571584	7411800	0
2	7	0	7411701	7411704	7411707	Crawler	408748145	408813681	408879217	408944753	409010289	113	0	117571584	7411700	0
2	7	0	7415901	7415904	7415907	Footer	402194545	402260081	402325617	402391153	402456689	113	0	117571584	7415900	0
2	7	0	7415001	7415004	7415007	Ronan	677445745	677511281	677576817	677642353	677707889	113	0	117571584	7415000	0
2	7	0	7412201	7412204	7412207	Lucius	618463345	618528881	618594417	618659953	618725489	113	0	117571584	7412200	0
2	7	0	7412601	7412604	7412607	Pamplona	434962545	435028081	435093617	435159153	435224689	113	0	117571584	7412600	0
2	7	0	7412501	7412504	7412507	Stripes	461176945	461242481	461308017	461373553	461439089	113	0	117571584	7412500	0
2	7	0	7414601	7414604	7414607	Clump	454623345	454688881	454754417	454819953	454885489	113	0	117571584	7414600	0
2	7	0	7412801	7412804	7412807	Spike	592248945	592314481	592380017	592445553	592511089	113	0	117571584	7412800	0
2	7	0	7415201	7415204	7415207	Spartan	474284145	474349681	474415217	474480753	474546289	113	0	117571584	7415200	0
2	7	0	7414101	7414104	7414107	Goldie	631570545	631636081	631701617	631767153	631832689	113	0	117571584	7414100	0
2	7	0	7415601	7415604	7415607	Templar	559480945	559546481	559612017	559677553	559743089	113	0	117571584	7415600	0
2	7	0	7415301	7415304	7415307	Fierce	657784945	657850481	657916017	657981553	658047089	113	0	117571584	7415300	0
2	7	0	7416101	7416104	7416107	SantaHelmet	638124145	638189681	638255217	638320753	638386289	113	0	117571584	7416100	0
2	7	0	7414801	7414804	7414807	Ripper	690552945	690618481	690684017	690749553	690815089	113	0	117571584	7414800	0
2	7	0	7411501	7411504	7411507	Simian	605356145	605421681	605487217	605552753	605618289	113	0	117571584	7411500	0
2	7	0	7411601	7411604	7411607	DireFang	389087345	389152881	389218417	389283953	389349489	113	0	117571584	7411600	0
2	7	0	7411901	7411904	7411907	Chomp	395640945	395706481	395772017	395837553	395903089	113	0	117571584	7411900	0
2	7	0	7412001	7412004	7412007	Dragoon	415301745	415367281	415432817	415498353	415563889	113	0	117571584	7412000	0
2	7	0	1310100	0	0	Mohawk	421855345	421920881	421986417	422051953	422117489	113	0	117571584	1310100	0
2	8	0	1320100	0	0	Mohawk	0	0	0	0	0	0	0	134348800	1320100	0
2	9	0	1330100	0	0	Mohawk	0	0	0	0	0	0	0	151126016	1330100	0
2	7	0	1310200	0	0	Davey-Croc	0	0	0	0	0	0	0	117571584	1310200	0
2	8	0	1320200	0	0	Davey-Croc	0	0	0	0	0	0	0	134348800	1320200	0
2	9	0	1330200	0	0	Davey-Croc	0	0	0	0	0	0	0	151126016	1330200	0
2	7	0	1310300	0	0	Solar-Buster	0	0	0	0	0	0	0	117571584	1310300	0
2	8	0	1320300	0	0	Solar-Buster	0	0	0	0	0	0	0	134348800	1320300	0
2	9	0	1330300	0	0	Solar-Buster	0	0	0	0	0	0	0	151126016	1330300	0
2	7	0	1310400	0	0	Dusk-Runner	0	0	0	0	0	0	0	117571584	1310400	0
2	8	0	1320400	0	0	Dusk-Runner	0	0	0	0	0	0	0	134348800	1320400	0
2	9	0	1330400	0	0	Dusk-Runner	0	0	0	0	0	0	0	151126016	1330400	0
2	7	0	1310500	0	0	Synapse	0	0	0	0	0	0	0	117571584	1310500	0
2	8	0	1320500	0	0	Synapse	0	0	0	0	0	0	0	134348800	1320500	0
2	9	0	1330500	0	0	Synapse	0	0	0	0	0	0	0	151126016	1330500	0
2	7	0	1310600	0	0	SpikeEMT	0	0	0	0	0	0	0	117571584	1310600	0
2	8	0	1320600	0	0	SpikeEMT	0	0	0	0	0	0	0	134348800	1320600	0
2	9	0	1330600	0	0	SpikeEMT	0	0	0	0	0	0	0	151126016	1330600	0
2	7	0	1310700	0	0	Neg-Volt	0	0	0	0	0	0	0	117571584	1310700	0
2	8	0	1320700	0	0	Neg-Volt	0	0	0	0	0	0	0	134348800	1320700	0
2	9	0	1330700	0	0	Neg-Volt	0	0	0	0	0	0	0	151126016	1330700	0
2	7	0	1310800	0	0	Scritter	0	0	0	0	0	0	0	117571584	1310800	0
2	8	0	1320800	0	0	Scritter	0	0	0	0	0	0	0	134348800	1320800	0
2	9	0	1330800	0	0	Scritter	0	0	0	0	0	0	0	151126016	1330800	0
2	7	0	1310900	0	0	Frost-Grapper	0	0	0	0	0	0	0	117571584	1310900	0
2	8	0	1320900	0	0	Frost-Grapper	0	0	0	0	0	0	0	134348800	1320900	0
2	9	0	1330900	0	0	Frost-Grapper	0	0	0	0	0	0	0	151126016	1330900	0
2	7	0	1311000	0	0	Plasma-Dasher	0	0	0	0	0	0	0	117571584	1311000	0
2	8	0	1321000	0	0	Plasma-Dasher	0	0	0	0	0	0	0	134348800	1321000	0
2	9	0	1331000	0	0	Plasma-Dasher	0	0	0	0	0	0	0	151126016	1331000	0
2	7	0	1311100	0	0	Illuminum	0	0	0	0	0	0	0	117571584	1311100	0
2	8	0	1321100	0	0	Illuminum	0	0	0	0	0	0	0	134348800	1321100	0
2	9	0	1331100	0	0	Illuminum	0	0	0	0	0	0	0	151126016	1331100	0
2	7	0	1311400	0	0	RamMarkSP	0	0	0	0	0	0	0	117571584	1311400	0
2	8	0	1321400	0	0	RamMarkMX	0	0	0	0	0	0	0	134348800	1321400	0
2	9	0	1331400	0	0	RamMarkTG	0	0	0	0	0	0	0	151126016	1331400	0
2	7	0	1313300	0	0	SweeperSP	0	0	0	0	0	0	0	117571584	1313300	0
2	8	1	1323300	0	0	SweeperMX	0	0	0	0	0	0	65536	134348800	1323300	0
2	9	1	1333300	0	0	SweeperTG	0	0	0	0	0	0	65536	151126016	1333300	0
2	7	1	1313200	0	0	BerserkerSP	0	0	0	0	0	0	65536	117571584	1313200	0
2	8	1	1323200	0	0	BerserkerMX	0	0	0	0	0	0	65536	134348800	1323200	0
2	9	1	1333200	0	0	BerserkerTG	0	0	0	0	0	0	65536	151126016	1333200	0
3	1	1	8014201	8014204	8014207	SongokuJr.	0	0	0	0	0	0	65536	16973824	8014200	0
3	1	0	8015001	8015004	8015007	ThunderJunior	1232928890	1232994426	1233059962	1233125498	1233191034	122	0	16973824	8015000	0
3	1	0	8012401	8012404	8012407	Crawlie	1285357690	1285423226	1285488762	1285554298	1285619834	122	0	16973824	8012400	0
3	1	0	8014301	8014304	8014307	Bounce	1114964090	1115029626	1115095162	1115160698	1115226234	122	0	16973824	8014300	0
3	1	0	8014401	8014404	8014407	Sammy	1239482490	1239548026	1239613562	1239679098	1239744634	122	0	16973824	8014400	0
3	1	0	8013001	8013004	8013007	Bully	1246036090	1246101626	1246167162	1246232698	1246298234	122	0	16973824	8013000	0
3	1	0	8012301	8012304	8012307	Rascal	1154285690	1154351226	1154416762	1154482298	1154547834	122	0	16973824	8012300	0
3	1	0	8012601	8012604	8012607	Lil-Stripe	1108410490	1108476026	1108541562	1108607098	1108672634	122	0	16973824	8012600	0
3	1	0	8012901	8012904	8012907	Dab	1128071290	1128136826	1128202362	1128267898	1128333434	122	0	16973824	8012900	0
3	1	0	8013701	8013704	8013707	Lil-Spartan	1147732090	1147797626	1147863162	1147928698	1147994234	122	0	16973824	8013700	0
3	1	0	8012801	8012804	8012807	Brat	1200160890	1200226426	1200291962	1200357498	1200423034	122	0	16973824	8012800	0
3	1	0	8013101	8013104	8013107	Nibbler	1141178490	1141244026	1141309562	1141375098	1141440634	122	0	16973824	8013100	0
3	1	0	8013801	8013804	8013807	Lance	1160839290	1160904826	1160970362	1161035898	1161101434	122	0	16973824	8013800	0
3	1	0	8014801	8014804	8014807	Rudolf	1206714490	1206780026	1206845562	1206911098	1206976634	122	0	16973824	8014800	0
3	1	0	8012201	8012204	8012207	Waddy	1272250490	1272316026	1272381562	1272447098	1272512634	122	0	16973824	8012200	0
3	1	0	8014101	8014104	8014107	Taurus	1101856890	1101922426	1101987962	1102053498	1102119034	122	0	16973824	8014100	0
3	1	0	8013301	8013304	8013307	Beaker	1226375290	1226440826	1226506362	1226571898	1226637434	122	0	16973824	8013300	0
3	1	0	8012701	8012704	8012707	Puff	1173946490	1174012026	1174077562	1174143098	1174208634	122	0	16973824	8012700	0
3	1	0	8013401	8013404	8013407	Pokey	1134624890	1134690426	1134755962	1134821498	1134887034	122	0	16973824	8013400	0
3	1	0	3010100	0	0	Bi-pad	1180500090	1180565626	1180631162	1180696698	1180762234	122	0	16973824	3010100	0
3	1	0	3010500	0	0	Mini-Bit	0	0	0	0	0	0	0	16973824	3010500	0
3	1	0	3010900	0	0	Micro-Sat	0	0	0	0	0	0	0	16973824	3010900	0
3	2	0	3032200	3032201	0	LuckyAura	0	0	0	0	0	0	0	33751040	3032200	0
3	2	0	3030100	0	0	Cyclone	0	0	0	0	0	0	0	33751040	3030100	0
3	2	0	3030200	0	0	Circler	0	0	0	0	0	0	0	33751040	3030200	0
3	2	0	3030300	0	0	Spark	0	0	0	0	0	0	0	33751040	3030300	0
3	2	0	3032660	0	0	Adaptation	0	0	0	0	0	0	0	33751040	3032660	0
3	2	1	3032700	0	0	Wolf	0	0	0	0	0	0	65536	33751040	3032700	0
3	3	1	3022801	3022804	0	DoubleBeam	0	0	0	0	0	0	65536	50528256	3022800	0
3	3	0	3022101	3022104	0	Spirit	0	0	0	0	0	0	0	50528256	3022100	0
3	3	0	3022401	3022404	0	Light	0	0	0	0	0	0	0	50528256	3022400	0
3	3	0	3022201	3022204	0	Honor	0	0	0	0	0	0	0	50528256	3022200	0
3	3	0	3022601	3022604	0	Justice	0	0	0	0	0	0	0	50528256	3022600	0
3	3	0	3022501	3022504	0	Truth	0	0	0	0	0	0	0	50528256	3022500	0
3	3	0	3022301	3022304	0	Joy	0	0	0	0	0	0	0	50528256	3022300	0
3	3	0	3020300	0	0	BIT-Cannon	0	0	0	0	0	0	0	50528256	3020300	0
3	3	0	3020210	0	0	Proc-Ray	0	0	0	0	0	0	0	50528256	3020210	0
3	3	0	3020700	0	0	AuraBlazer	0	0	0	0	0	0	0	50528256	3020700	0
3	4	0	3044501	3044504	3044507	RedThunder	0	0	0	0	0	0	0	67305472	3044500	0
3	4	0	3044601	3044604	3044607	NaviWing	1956184110	1956249646	1956315182	1956380718	1956446254	46	0	67305472	3044600	0
3	4	0	3044901	3044904	3044907	BlueThunder	1962737710	1962803246	1962868782	1962934318	1962999854	46	0	67305472	3044900	0
3	4	0	3045001	3045004	3045007	GoldWing	1982398510	1982464046	1982529582	1982595118	1982660654	46	0	67305472	3045000	0
3	4	0	3045101	3045104	3045107	CommandoWing	1988952110	1989017646	1989083182	1989148718	1989214254	46	0	67305472	3045100	0
3	4	0	3045601	3045604	3045607	GreenThunder	1995505710	1995571246	1995636782	1995702318	1995767854	46	0	67305472	3045600	0
3	4	0	3044001	3044004	3044007	SongokuCloudWings	2028273710	2028339246	2028404782	2028470318	2028535854	46	0	67305472	3044000	0
3	4	0	3045401	3045404	3045407	GoldAngelWings	1923416110	1923481646	1923547182	1923612718	1923678254	46	0	67305472	3045400	0
3	4	0	3044401	3044404	3044407	ThunderWings	2015166510	2015232046	2015297582	2015363118	2015428654	46	0	67305472	3044400	0
3	4	0	3042601	3042604	3042607	Titan	1949630510	1949696046	1949761582	1949827118	1949892654	46	0	67305472	3042600	0
3	4	0	3042901	3042904	3042907	Raptor	1831665710	1831731246	1831796782	1831862318	1831927854	46	0	67305472	3042900	0
3	4	0	3042401	3042404	3042407	CrawlerWing	1851326510	1851392046	1851457582	1851523118	1851588654	46	0	67305472	3042400	0
3	4	0	3044101	3044104	3044107	Aerial	1818558510	1818624046	1818689582	1818755118	1818820654	46	0	67305472	3044100	0
3	4	0	3043401	3043404	3043407	Scarab	1929969710	1930035246	1930100782	1930166318	1930231854	46	0	67305472	3043400	0
3	4	0	3042201	3042204	3042207	DracoWing	1884094510	1884160046	1884225582	1884291118	1884356654	46	0	67305472	3042200	0
3	4	0	3042301	3042304	3042307	Tangler	1805451310	1805516846	1805582382	1805647918	1805713454	46	0	67305472	3042300	0
3	4	0	3042101	3042104	3042107	ManaWing	1812004910	1812070446	1812135982	1812201518	1812267054	46	0	67305472	3042100	0
3	4	0	3042501	3042504	3042507	DragoonAer	1798897710	1798963246	1799028782	1799094318	1799159854	46	0	67305472	3042500	0
3	4	0	3042801	3042804	3042807	StripesTail	1825112110	1825177646	1825243182	1825308718	1825374254	46	0	67305472	3042800	0
3	4	0	3043001	3043004	3043007	Seraphim	1844772910	1844838446	1844903982	1844969518	1845035054	46	0	67305472	3043000	0
3	4	0	3042701	3042704	3042707	Stripes-Cloak	1857880110	1857945646	1858011182	1858076718	1858142254	46	0	67305472	3042700	0
3	4	0	3043501	3043504	3043507	SpartanWings	1838219310	1838284846	1838350382	1838415918	1838481454	46	0	67305472	3043500	0
3	4	0	3041901	3041902	0	Resistance	1890648110	1890713646	1890779182	1890844718	1890910254	46	0	67305472	3041901	0
3	4	0	3043201	3043204	3043207	Candy	0	0	0	0	0	0	0	67305472	3043200	0
3	4	0	3041701	3041702	0	TankBooster	1870987310	1871052846	1871118382	1871183918	1871249454	46	0	67305472	3041701	0
3	4	0	3041401	3041402	0	Steambooster-Wing	0	0	0	0	0	0	0	67305472	3041401	0
3	4	0	3042001	3042004	3042007	ChomperFins	0	0	0	0	0	0	0	67305472	3042000	0
3	4	0	3040301	3040302	0	JointTail	1792344110	1792409646	1792475182	1792540718	1792606254	46	0	67305472	3040301	0
3	4	0	3043901	3043904	3043907	Nitriss	0	0	0	0	0	0	0	67305472	3043900	0
3	4	0	3040201	3040202	0	Armored-Wing	1916862510	1916928046	1916993582	1917059118	1917124654	46	0	67305472	3040201	0
3	4	0	3043601	3043604	3043607	Trilobit	0	0	0	0	0	0	0	67305472	3043600	0
3	4	0	3044201	3044204	3044207	JingleBellWing	1897201710	1897267246	1897332782	1897398318	1897463854	46	0	67305472	3044200	0
3	4	0	3040101	3040102	0	Delta-Wing	1936523310	1936588846	1936654382	1936719918	1936785454	46	0	67305472	3040101	0
3	4	0	3041601	3041602	0	Delta-Rocket-Wing	0	0	0	0	0	0	0	67305472	3041601	0
3	4	0	3041101	3041102	0	Titanium-Wing	0	0	0	0	0	0	0	67305472	3041101	0
3	4	0	3041201	3041202	0	Jetpack-Wing	0	0	0	0	0	0	0	67305472	3041201	0
3	4	0	3041301	3041302	0	Heliblade-Wing	0	0	0	0	0	0	0	67305472	3041301	0
3	4	0	3041801	3041802	0	Megabat-Wing	0	0	0	0	0	0	0	67305472	3041801	0
3	5	0	3051100	0	0	Aegis	0	0	0	0	0	0	0	84082688	3051100	0
3	5	0	3050100	0	0	HonorShield	0	0	0	0	0	0	0	84082688	3050100	0
3	5	0	3050200	0	0	Buckler	0	0	0	0	0	0	0	84082688	3050200	0
3	5	0	3050300	0	0	Heavy	0	0	0	0	0	0	0	84082688	3050300	0
3	5	0	3050400	0	0	Tower	0	0	0	0	0	0	0	84082688	3050400	0
3	5	0	3050500	0	0	Bludger	0	0	0	0	0	0	0	84082688	3050500	0
3	5	0	3050600	0	0	GemGuard	0	0	0	0	0	0	0	84082688	3050600	0
3	5	0	3050700	0	0	FrontGuard	0	0	0	0	0	0	0	84082688	3050700	0
3	5	0	3050800	0	0	GreatWard	0	0	0	0	0	0	0	84082688	3050800	0
3	5	0	3050840	0	0	MagmaShieldGUN	0	0	0	0	0	0	0	84082688	3050840	0
3	6	1	3060100	0	0	GuardShoulder	0	0	0	0	0	0	65536	100859904	3060100	0
3	6	0	3060200	0	0	HeavyShoulder	0	0	0	0	0	0	0	100859904	3060200	0
3	6	0	3060300	0	0	SoftShoulder	0	0	0	0	0	0	0	100859904	3060300	0
3	6	0	3060400	0	0	Blocker	0	0	0	0	0	0	0	100859904	3060400	0
3	6	0	3060500	0	0	SpectrePad	0	0	0	0	0	0	0	100859904	3060500	0
3	6	0	3060600	0	0	Scapular	0	0	0	0	0	0	0	100859904	3060600	0
3	6	0	3060700	0	0	Tri-Plater	0	0	0	0	0	0	0	100859904	3060700	0
3	6	0	3060800	0	0	BroadArm	0	0	0	0	0	0	0	100859904	3060800	0
3	6	0	3060340	0	0	CharredShoulderGUN	0	0	0	0	0	0	0	100859904	3060340	0
3	7	1	3072101	3072104	3072107	GreenBalloon	0	0	0	0	0	0	65536	117637120	3072100	0
3	7	0	3082101	3082104	3082107	BlueBalloon	3764977710	3765043246	3765108782	3765174318	3765239854	46	0	117637120	3082100	0
3	7	0	3072001	3072004	3072007	RedVictory	125370415	125435951	125501487	125567023	125632559	47	0	117637120	3072000	0
3	7	0	3082001	3082004	3082007	BlueVictory	3758424110	3758489646	3758555182	3758620718	3758686254	46	0	117637120	3082000	0
